total_prize_real,net_profit_real,max_drawdown,total_cost,hit_6_1,hit_6_0,hit_5_1,hit_5_0,hit_4_1,hit_4_0,hit_3_1,hit_3_0,hit_2_1,hit_1_1
187100.0,-627300.0,-627300,814400,0,0,0,1,5,18,35,293,223,448
315100.0,-499300.0,-500700,814400,0,0,1,0,6,18,31,269,194,486
151700.0,-662700.0,-662700,814400,0,0,0,0,1,23,44,236,206,469
171000.0,-643400.0,-643400,814400,0,0,0,0,5,20,42,259,209,505
140500.0,-673900.0,-673900,814400,0,0,0,0,3,15,27,261,172,452
158600.0,-655800.0,-655800,814400,0,0,0,0,5,19,40,249,189,447
143900.0,-670500.0,-670500,814400,0,0,0,0,2,18,26,224,217,453
140200.0,-674200.0,-674200,814400,0,0,0,0,2,7,32,254,193,498
146300.0,-668100.0,-668100,814400,0,0,0,0,3,12,42,231,214,420
171100.0,-643300.0,-643300,814400,0,0,0,1,4,14,40,260,178,463
361400.0,-453000.0,-453000,814400,0,0,1,2,5,30,45,237,210,437
164100.0,-650300.0,-650300,814400,0,0,0,1,2,17,39,296,181,411
186200.0,-628200.0,-628200,814400,0,0,0,1,5,24,36,275,210,431
150000.0,-664400.0,-664400,814400,0,0,0,0,3,18,32,259,204,441
184100.0,-630300.0,-630300,814400,0,0,0,2,3,14,32,242,194,451
171300.0,-643100.0,-643100,814400,0,0,0,1,4,19,36,257,169,462
147800.0,-666600.0,-666600,814400,0,0,0,0,2,17,47,240,194,446
177800.0,-636600.0,-636600,814400,0,0,0,1,4,27,30,241,183,475
157200.0,-657200.0,-657200,814400,0,0,0,0,4,23,28,241,206,463
146900.0,-667500.0,-667500,814400,0,0,0,0,3,16,30,271,193,444
153800.0,-660600.0,-660600,814400,0,0,0,0,4,22,33,256,200,414
150200.0,-664200.0,-664200,814400,0,0,0,0,3,17,36,222,193,494
181000.0,-633400.0,-633400,814400,0,0,0,2,1,20,38,237,203,415
152800.0,-661600.0,-661600,814400,0,0,0,0,2,23,48,259,191,431
145600.0,-668800.0,-668800,814400,0,0,0,0,0,24,32,253,210,463
157800.0,-656600.0,-656600,814400,0,0,0,0,4,19,32,236,213,476
176300.0,-638100.0,-638100,814400,0,0,0,1,2,23,37,275,212,452
325300.0,-489100.0,-600000,814400,0,0,1,0,8,17,45,246,209,453
129700.0,-684700.0,-684700,814400,0,0,0,0,0,12,24,256,196,457
144900.0,-669500.0,-669500,814400,0,0,0,0,1,15,43,249,214,440
153900.0,-660500.0,-660500,814400,0,0,0,0,5,17,36,257,183,436
189200.0,-625200.0,-625200,814400,0,0,0,2,3,17,32,254,211,432
136900.0,-677500.0,-677500,814400,0,0,0,0,0,23,33,248,185,435
203400.0,-611000.0,-611000,814400,0,0,0,3,1,21,35,256,207,416
166500.0,-647900.0,-647900,814400,0,0,0,0,6,21,42,270,197,425
180000.0,-634400.0,-634400,814400,0,0,0,1,2,29,30,240,205,518
154800.0,-659600.0,-659600,814400,0,0,0,0,4,26,34,243,182,437
175100.0,-639300.0,-639300,814400,0,0,0,1,4,16,31,248,220,451
148100.0,-666300.0,-666300,814400,0,0,0,0,2,17,36,269,192,468
157200.0,-657200.0,-657200,814400,0,0,0,0,5,17,38,252,194,444
172400.0,-642000.0,-642000,814400,0,0,0,1,3,20,45,235,190,449
170300.0,-644100.0,-644100,814400,0,0,0,2,1,13,23,270,176,445
143700.0,-670700.0,-670700,814400,0,0,0,0,2,18,33,263,198,422
143100.0,-671300.0,-671300,814400,0,0,0,0,1,15,46,235,202,448
152600.0,-661800.0,-661800,814400,0,0,0,0,3,20,37,257,206,429
153600.0,-660800.0,-660800,814400,0,0,0,0,3,25,29,255,217,411
167400.0,-647000.0,-647000,814400,0,0,0,1,2,15,49,260,192,434
142500.0,-671900.0,-671900,814400,0,0,0,0,2,16,39,272,178,433
160000.0,-654400.0,-654400,814400,0,0,0,1,1,16,33,264,197,442
170600.0,-643800.0,-643800,814400,0,0,0,1,1,24,40,253,188,485
199800.0,-614600.0,-617800,814400,0,0,0,2,6,18,32,245,207,427
151100.0,-663300.0,-663300,814400,0,0,0,0,3,15,37,252,217,437
147500.0,-666900.0,-666900,814400,0,0,0,0,1,20,40,280,193,449
150400.0,-664000.0,-664000,814400,0,0,0,0,2,25,44,248,180,440
149900.0,-664500.0,-664500,814400,0,0,0,0,2,26,30,249,199,444
155700.0,-658700.0,-658700,814400,0,0,0,0,3,23,35,255,207,444
146700.0,-667700.0,-667700,814400,0,0,0,0,2,24,27,279,176,456
145100.0,-669300.0,-669300,814400,0,0,0,0,1,13,36,250,226,461
161300.0,-653100.0,-653100,814400,0,0,0,1,0,23,35,253,210,416
289400.0,-525000.0,-525000,814400,0,0,1,0,1,15,34,263,179,477
162500.0,-651900.0,-651900,814400,0,0,0,0,3,28,37,232,220,461
199600.0,-614800.0,-614800,814400,0,0,0,2,5,22,33,254,195,444
160700.0,-653700.0,-653700,814400,0,0,0,0,3,26,46,241,202,450
148100.0,-666300.0,-666300,814400,0,0,0,0,2,20,35,253,205,438
188200.0,-626200.0,-626200,814400,0,0,0,2,2,8,49,270,195,482
147900.0,-666500.0,-666500,814400,0,0,0,0,1,21,30,273,212,454
164500.0,-649900.0,-649900,814400,0,0,0,1,0,17,46,234,218,455
161500.0,-652900.0,-652900,814400,0,0,0,1,1,19,34,257,199,432
168700.0,-645700.0,-645700,814400,0,0,0,1,1,22,47,254,193,443
216400.0,-598000.0,-598000,814400,0,0,0,3,3,26,34,256,207,430
172800.0,-641600.0,-641600,814400,0,0,0,1,2,17,36,284,212,460
139800.0,-674600.0,-674600,814400,0,0,0,0,1,17,36,260,192,434
178900.0,-635500.0,-635500,814400,0,0,0,1,2,24,45,272,225,415
143700.0,-670700.0,-670700,814400,0,0,0,0,3,21,23,246,193,425
165400.0,-649000.0,-649000,814400,0,0,0,1,1,21,29,251,205,469
172400.0,-642000.0,-642000,814400,0,0,0,1,3,21,44,256,189,426
157700.0,-656700.0,-656700,814400,0,0,0,0,6,14,37,253,214,396
144200.0,-670200.0,-670200,814400,0,0,0,0,3,15,29,268,183,452
155200.0,-659200.0,-659200,814400,0,0,0,0,3,24,44,246,191,436
163200.0,-651200.0,-651200,814400,0,0,0,1,1,21,27,278,188,462
168100.0,-646300.0,-646300,814400,0,0,0,0,6,22,28,254,205,489
164900.0,-649500.0,-649500,814400,0,0,0,0,5,20,47,254,193,461
166900.0,-647500.0,-660400,814400,0,0,0,1,2,25,38,243,189,416
172100.0,-642300.0,-642300,814400,0,0,0,1,2,21,39,262,204,447
154000.0,-660400.0,-660400,814400,0,0,0,0,2,19,51,263,207,427
175100.0,-639300.0,-639300,814400,0,0,0,1,1,25,54,254,189,463
149000.0,-665400.0,-665400,814400,0,0,0,0,2,19,25,248,216,478
172200.0,-642200.0,-642200,814400,0,0,0,1,2,21,32,274,212,448
152800.0,-661600.0,-661600,814400,0,0,0,0,2,27,40,288,180,424
306300.0,-508100.0,-508100,814400,0,0,1,0,4,17,31,275,201,466
173800.0,-640600.0,-640600,814400,0,0,0,1,3,12,42,221,233,467
189900.0,-624500.0,-624500,814400,0,0,0,1,7,23,30,242,215,443
191500.0,-622900.0,-622900,814400,0,0,0,2,3,14,39,270,203,451
150800.0,-663600.0,-663600,814400,0,0,0,0,2,27,28,273,183,461
163500.0,-650900.0,-651000,814400,0,0,0,1,1,21,29,266,213,419
468700.0,-345700.0,-549000,814400,0,0,2,1,3,20,49,256,164,427
162500.0,-651900.0,-651900,814400,0,0,0,0,5,24,34,235,194,474
144300.0,-670100.0,-670100,814400,0,0,0,0,1,23,28,270,192,453
168400.0,-646000.0,-646000,814400,0,0,0,1,4,20,26,256,179,446
158900.0,-655500.0,-655500,814400,0,0,0,0,3,19,45,239,200,498
137700.0,-676700.0,-676700,814400,0,0,0,0,0,15,40,248,192,465
157200.0,-657200.0,-657200,814400,0,0,0,1,1,14,36,279,190,417
152400.0,-662000.0,-662000,814400,0,0,0,0,3,26,26,270,194,434
199900.0,-614500.0,-614500,814400,0,0,0,2,4,26,30,270,204,433
140500.0,-673900.0,-673900,814400,0,0,0,0,0,23,33,227,203,456
143100.0,-671300.0,-671300,814400,0,0,0,0,1,25,29,237,188,462
151500.0,-662900.0,-662900,814400,0,0,0,0,3,21,43,242,179,455
298500.0,-515900.0,-515900,814400,0,0,1,0,4,9,35,279,199,436
157200.0,-657200.0,-657200,814400,0,0,0,0,4,20,41,237,206,439
146800.0,-667600.0,-667600,814400,0,0,0,0,3,20,34,253,188,423
147300.0,-667100.0,-667100,814400,0,0,0,0,1,20,37,272,188,477
298700.0,-515700.0,-599700,814400,0,0,1,0,2,23,33,255,197,442
153200.0,-661200.0,-661200,814400,0,0,0,0,3,22,36,253,201,437
151500.0,-662900.0,-662900,814400,0,0,0,0,3,23,35,252,211,397
144900.0,-669500.0,-669500,814400,0,0,0,0,1,16,48,260,190,449
149100.0,-665300.0,-665400,814400,0,0,0,0,3,17,39,241,204,430
179700.0,-634700.0,-634700,814400,0,0,0,1,3,29,33,255,214,430
158300.0,-656100.0,-656100,814400,0,0,0,0,4,21,28,258,224,437
149300.0,-665100.0,-665100,814400,0,0,0,0,1,18,49,242,218,435
157000.0,-657400.0,-657400,814400,0,0,0,0,4,23,41,243,191,437
154200.0,-660200.0,-660200,814400,0,0,0,0,2,19,43,269,198,473
152900.0,-661500.0,-661500,814400,0,0,0,0,3,24,27,260,212,425
148600.0,-665800.0,-665800,814400,0,0,0,0,2,19,34,254,191,482
182100.0,-632300.0,-632300,814400,0,0,0,1,6,19,35,244,198,449
176900.0,-637500.0,-637500,814400,0,0,0,1,4,17,45,270,190,443
151600.0,-662800.0,-662800,814400,0,0,0,0,3,18,43,243,200,437
200800.0,-613600.0,-613600,814400,0,0,0,2,4,27,34,258,205,428
146400.0,-668000.0,-668000,814400,0,0,0,0,2,15,28,258,212,470
152900.0,-661500.0,-661500,814400,0,0,0,0,3,17,35,268,214,437
169900.0,-644500.0,-644500,814400,0,0,0,1,1,19,45,253,192,490
145800.0,-668600.0,-668600,814400,0,0,0,0,1,22,34,261,210,425
157600.0,-656800.0,-656800,814400,0,0,0,0,4,22,38,257,177,477
345500.0,-468900.0,-492700,814400,0,0,1,2,2,24,39,248,226,427
152300.0,-662100.0,-662100,814400,0,0,0,0,5,11,34,253,199,448
193100.0,-621300.0,-621300,814400,0,0,0,2,2,19,48,230,224,429
3387094.0,2572694.0,-493400,814400,0,1,0,1,1,25,36,252,203,441
194400.0,-620000.0,-620000,814400,0,0,0,2,5,18,39,223,190,441
153300.0,-661100.0,-661100,814400,0,0,0,0,4,20,26,250,207,445
183000.0,-631400.0,-631400,814400,0,0,0,1,6,20,28,259,206,447
139400.0,-675000.0,-675000,814400,0,0,0,0,2,13,33,256,180,462
159100.0,-655300.0,-655300,814400,0,0,0,0,3,29,38,259,196,436
158500.0,-655900.0,-655900,814400,0,0,0,0,3,29,30,271,206,430
185600.0,-628800.0,-628800,814400,0,0,0,2,2,19,40,252,183,446
160600.0,-653800.0,-653800,814400,0,0,0,0,5,12,41,247,209,481
161800.0,-652600.0,-652600,814400,0,0,0,0,5,20,43,262,194,436
163800.0,-650600.0,-650600,814400,0,0,0,1,2,18,31,246,203,438
168700.0,-645700.0,-645700,814400,0,0,0,0,8,15,39,255,195,446
171800.0,-642600.0,-642600,814400,0,0,0,1,3,19,32,241,222,433
174800.0,-639600.0,-639600,814400,0,0,0,1,5,17,32,281,194,415
304500.0,-509900.0,-509900,814400,0,0,1,0,3,22,42,247,186,462
144400.0,-670000.0,-670000,814400,0,0,0,0,1,19,29,259,209,459
151200.0,-663200.0,-663200,814400,0,0,0,0,2,23,44,243,183,463
159900.0,-654500.0,-654500,814400,0,0,0,1,0,13,41,273,184,490
156600.0,-657800.0,-657800,814400,0,0,0,0,3,26,42,241,201,427
154400.0,-660000.0,-660000,814400,0,0,0,0,1,28,36,261,198,479
155200.0,-659200.0,-659200,814400,0,0,0,1,0,20,32,254,190,430
303600.0,-510800.0,-510800,814400,0,0,1,0,4,18,34,255,187,467
148200.0,-666200.0,-666200,814400,0,0,0,0,1,21,32,277,202,465
155700.0,-658700.0,-658700,814400,0,0,0,0,4,19,43,258,189,437
156000.0,-658400.0,-658400,814400,0,0,0,1,1,15,42,214,174,470
333000.0,-481400.0,-481400,814400,0,0,1,1,5,20,51,255,171,469
157400.0,-657000.0,-657000,814400,0,0,0,0,3,23,43,251,210,427
160800.0,-653600.0,-653600,814400,0,0,0,0,5,16,40,247,209,455
153800.0,-660600.0,-660600,814400,0,0,0,0,4,20,32,245,191,463
150200.0,-664200.0,-664200,814400,0,0,0,0,0,27,39,276,198,458
159800.0,-654600.0,-654600,814400,0,0,0,0,2,25,50,252,208,450
154200.0,-660200.0,-660200,814400,0,0,0,0,4,16,35,260,200,454
147200.0,-667200.0,-667200,814400,0,0,0,0,2,20,29,245,229,413
187700.0,-626700.0,-626700,814400,0,0,0,2,1,22,39,273,181,470
149800.0,-664600.0,-664600,814400,0,0,0,0,2,18,33,247,219,457
173000.0,-641400.0,-641400,814400,0,0,0,1,4,18,34,255,199,437
145700.0,-668700.0,-668700,814400,0,0,0,0,2,22,27,240,195,463
169500.0,-644900.0,-644900,814400,0,0,0,1,3,20,38,266,178,441
169300.0,-645100.0,-645100,814400,0,0,0,1,2,20,27,257,217,454
148900.0,-665500.0,-665500,814400,0,0,0,0,3,18,33,241,187,478
142800.0,-671600.0,-671600,814400,0,0,0,0,2,20,29,246,195,436
312200.0,-502200.0,-502200,814400,0,0,1,1,0,17,40,255,215,441
149900.0,-664500.0,-664500,814400,0,0,0,0,3,22,34,250,187,443
141800.0,-672600.0,-672600,814400,0,0,0,0,2,19,29,242,197,434
146100.0,-668300.0,-668300,814400,0,0,0,0,2,16,32,281,196,452
148200.0,-666200.0,-666200,814400,0,0,0,0,3,14,36,258,189,470
154000.0,-660400.0,-660400,814400,0,0,0,0,3,23,43,249,174,467
178700.0,-635700.0,-635700,814400,0,0,0,1,5,17,30,273,196,466
143700.0,-670700.0,-670700,814400,0,0,0,0,2,10,42,247,205,452
174400.0,-640000.0,-640000,814400,0,0,0,1,3,20,42,275,190,441
141800.0,-672600.0,-672600,814400,0,0,0,0,1,16,35,269,196,449
192300.0,-622100.0,-622100,814400,0,0,0,2,3,16,40,245,212,446
159900.0,-654500.0,-654500,814400,0,0,0,0,3,20,39,275,220,448
155200.0,-659200.0,-659200,814400,0,0,0,1,0,18,35,261,178,451
152200.0,-662200.0,-662200,814400,0,0,0,0,3,10,40,252,218,474
164300.0,-650100.0,-650100,814400,0,0,0,1,1,26,25,275,187,446
292000.0,-522400.0,-653400,814400,0,0,1,0,1,23,32,255,187,439
141300.0,-673100.0,-673100,814400,0,0,0,0,1,16,31,286,195,445
172800.0,-641600.0,-641600,814400,0,0,0,1,6,11,33,234,198,438
180900.0,-633500.0,-633500,814400,0,0,0,1,2,32,40,250,187,489
172300.0,-642100.0,-642100,814400,0,0,0,1,2,26,37,245,213,416
146100.0,-668300.0,-668300,814400,0,0,0,0,2,19,30,243,199,468
187400.0,-627000.0,-627000,814400,0,0,0,2,1,20,38,261,212,437
189700.0,-624700.0,-624700,814400,0,0,0,2,2,21,38,263,193,448
135000.0,-679400.0,-679400,814400,0,0,0,0,0,16,40,262,178,444
160900.0,-653500.0,-653500,814400,0,0,0,0,5,15,42,274,194,459
155200.0,-659200.0,-659200,814400,0,0,0,0,6,8,36,257,211,425
178500.0,-635900.0,-635900,814400,0,0,0,2,2,12,33,261,200,416
186800.0,-627600.0,-627600,814400,0,0,0,1,4,18,44,292,215,466
157000.0,-657400.0,-657400,814400,0,0,0,0,3,24,36,247,198,471
147100.0,-667300.0,-667300,814400,0,0,0,0,1,20,28,268,215,461
163200.0,-651200.0,-651200,814400,0,0,0,0,4,22,46,265,189,469
159400.0,-655000.0,-655000,814400,0,0,0,0,2,21,38,276,224,470
152400.0,-662000.0,-662000,814400,0,0,0,0,4,19,34,264,189,434
153500.0,-660900.0,-660900,814400,0,0,0,0,4,18,38,234,219,407
140300.0,-674100.0,-674100,814400,0,0,0,0,1,20,37,245,186,438
147900.0,-666500.0,-666500,814400,0,0,0,0,1,17,50,256,199,449
176300.0,-638100.0,-638100,814400,0,0,0,1,3,23,51,216,184,471
170400.0,-644000.0,-644000,814400,0,0,0,1,2,25,35,267,181,455
155600.0,-658800.0,-658800,814400,0,0,0,0,2,26,32,278,208,446
154600.0,-659800.0,-659800,814400,0,0,0,0,4,20,26,273,201,447
161600.0,-652800.0,-652800,814400,0,0,0,1,2,14,41,271,181,427
298600.0,-515800.0,-515800,814400,0,0,1,0,3,16,36,267,189,449
171400.0,-643000.0,-643000,814400,0,0,0,1,3,21,43,237,172,473
181700.0,-632700.0,-632700,814400,0,0,0,1,5,15,37,266,218,447
151900.0,-662500.0,-662500,814400,0,0,0,0,3,25,34,239,195,434
153900.0,-660500.0,-660500,814400,0,0,0,0,2,23,47,263,185,454
168300.0,-646100.0,-646100,814400,0,0,0,0,4,29,29,287,205,478
154900.0,-659500.0,-659500,814400,0,0,0,1,0,20,35,246,188,427
171800.0,-642600.0,-642600,814400,0,0,0,1,1,25,39,238,211,462
142400.0,-672000.0,-672000,814400,0,0,0,0,0,21,42,251,205,427
179600.0,-634800.0,-634800,814400,0,0,0,2,1,20,39,260,166,448
315400.0,-499000.0,-514400,814400,0,0,1,0,5,22,45,248,214,422
140800.0,-673600.0,-673600,814400,0,0,0,0,2,9,35,282,202,430
151600.0,-662800.0,-662800,814400,0,0,0,0,4,13,44,235,205,431
169900.0,-644500.0,-644500,814400,0,0,0,1,3,15,44,264,184,451
173400.0,-641000.0,-641000,814400,0,0,0,1,3,19,40,254,207,434
180500.0,-633900.0,-633900,814400,0,0,0,1,6,16,33,281,197,430
171600.0,-642800.0,-642800,814400,0,0,0,1,2,22,27,305,186,475
142000.0,-672400.0,-672400,814400,0,0,0,0,3,19,30,250,176,426
151800.0,-662600.0,-662600,814400,0,0,0,0,1,21,43,264,201,472
149200.0,-665200.0,-665200,814400,0,0,0,0,1,21,47,257,205,429
299400.0,-515000.0,-515000,814400,0,0,1,0,3,13,36,279,191,465
157800.0,-656600.0,-656600,814400,0,0,0,0,6,21,36,249,174,429
142700.0,-671700.0,-671700,814400,0,0,0,0,2,22,23,251,205,418
144400.0,-670000.0,-670000,814400,0,0,0,0,1,24,37,227,196,445
162000.0,-652400.0,-652400,814400,0,0,0,1,2,18,30,247,198,433
145100.0,-669300.0,-669300,814400,0,0,0,0,2,19,46,261,173,428
312800.0,-501600.0,-501600,814400,0,0,1,0,3,22,42,257,226,455
315200.0,-499200.0,-499200,814400,0,0,1,0,7,19,37,260,188,436
186600.0,-627800.0,-627800,814400,0,0,0,2,3,17,27,277,204,417
292400.0,-522000.0,-522000,814400,0,0,1,0,1,18,36,271,198,429
152600.0,-661800.0,-661800,814400,0,0,0,0,4,12,40,251,200,459
141900.0,-672500.0,-672500,814400,0,0,0,0,2,15,34,265,198,422
177000.0,-637400.0,-652900,814400,0,0,0,1,4,21,26,267,198,475
157600.0,-656800.0,-656800,814400,0,0,0,0,6,13,33,272,195,438
169900.0,-644500.0,-644500,814400,0,0,0,1,2,25,42,251,183,434
153700.0,-660700.0,-660700,814400,0,0,0,0,4,16,39,253,181,478
153500.0,-660900.0,-660900,814400,0,0,0,0,2,18,43,266,214,445
184900.0,-629500.0,-629500,814400,0,0,0,1,4,30,37,220,225,431
158700.0,-655700.0,-655700,814400,0,0,0,0,4,19,30,269,220,446
159100.0,-655300.0,-655300,814400,0,0,0,0,3,19,45,262,213,451
154900.0,-659500.0,-659500,814400,0,0,0,0,5,16,34,269,199,418
139500.0,-674900.0,-674900,814400,0,0,0,0,2,20,28,234,181,447
151800.0,-662600.0,-662600,814400,0,0,0,0,1,22,33,274,210,476
150900.0,-663500.0,-663500,814400,0,0,0,0,3,14,37,270,213,433
141100.0,-673300.0,-673300,814400,0,0,0,0,1,20,38,244,184,447
154200.0,-660200.0,-660200,814400,0,0,0,0,5,23,34,245,192,393
177200.0,-637200.0,-637200,814400,0,0,0,1,3,18,45,284,191,462
187600.0,-626800.0,-626800,814400,0,0,0,2,2,16,27,276,223,438
172600.0,-641800.0,-641800,814400,0,0,0,1,3,20,34,257,196,461
184500.0,-629900.0,-629900,814400,0,0,0,2,2,17,36,239,204,438
156600.0,-657800.0,-660800,814400,0,0,0,0,4,17,45,233,205,447
211700.0,-602700.0,-602700,814400,0,0,0,3,3,16,40,240,213,443
313000.0,-501400.0,-501400,814400,0,0,1,0,2,23,39,286,223,478
158700.0,-655700.0,-655700,814400,0,0,0,0,3,24,42,250,206,445
151000.0,-663400.0,-663400,814400,0,0,0,0,4,15,45,233,181,455
146000.0,-668400.0,-668400,814400,0,0,0,0,1,27,36,240,190,440
139800.0,-674600.0,-674600,814400,0,0,0,0,1,16,48,255,181,421
153800.0,-660600.0,-660600,814400,0,0,0,0,5,16,29,249,200,445
297000.0,-517400.0,-517400,814400,0,0,1,0,1,23,37,271,193,441
166500.0,-647900.0,-647900,814400,0,0,0,1,1,15,38,272,220,441
148000.0,-666400.0,-666400,814400,0,0,0,0,4,11,36,255,179,475
153600.0,-660800.0,-660800,814400,0,0,0,0,4,15,39,269,196,439
134600.0,-679800.0,-679800,814400,0,0,0,0,1,20,29,244,181,424
147300.0,-667100.0,-667100,814400,0,0,0,0,4,13,37,245,184,448
151000.0,-663400.0,-663400,814400,0,0,0,0,2,16,40,261,220,441
144600.0,-669800.0,-669800,814400,0,0,0,0,2,14,36,244,206,454
153400.0,-661000.0,-661000,814400,0,0,0,0,3,19,41,260,197,444
181600.0,-632800.0,-632800,814400,0,0,0,1,4,22,35,271,205,459
155300.0,-659100.0,-659100,814400,0,0,0,0,6,19,26,262,187,421
147300.0,-667100.0,-667100,814400,0,0,0,0,3,17,37,273,189,418
155100.0,-659300.0,-659300,814400,0,0,0,1,0,22,31,273,162,454
154500.0,-659900.0,-659900,814400,0,0,0,1,1,20,36,218,176,431
147800.0,-666600.0,-666600,814400,0,0,0,0,1,23,39,243,211,433
167100.0,-647300.0,-647300,814400,0,0,0,1,2,29,29,242,189,423
161300.0,-653100.0,-653100,814400,0,0,0,1,0,22,36,260,183,467
192100.0,-622300.0,-622300,814400,0,0,0,2,3,19,33,270,201,445
158200.0,-656200.0,-656200,814400,0,0,0,1,1,15,29,272,201,432
164100.0,-650300.0,-650300,814400,0,0,0,1,1,20,32,269,215,414
150800.0,-663600.0,-663600,814400,0,0,0,0,1,23,46,258,208,426
142600.0,-671800.0,-671800,814400,0,0,0,0,3,14,40,263,171,429
154700.0,-659700.0,-659700,814400,0,0,0,0,1,22,37,254,216,497
137000.0,-677400.0,-677400,814400,0,0,0,0,0,21,35,235,190,447
141100.0,-673300.0,-673300,814400,0,0,0,0,1,15,36,270,206,425
144200.0,-670200.0,-670200,814400,0,0,0,0,2,13,34,267,199,457
163300.0,-651100.0,-651100,814400,0,0,0,0,4,20,49,259,203,452
166600.0,-647800.0,-647800,814400,0,0,0,0,8,19,31,257,191,431
163000.0,-651400.0,-651400,814400,0,0,0,1,3,15,35,260,187,416
200100.0,-614300.0,-614300,814400,0,0,0,2,5,21,35,255,204,430
164300.0,-650100.0,-650100,814400,0,0,0,1,1,18,28,258,226,437
186000.0,-628400.0,-628400,814400,0,0,0,2,1,21,33,241,197,485
168100.0,-646300.0,-646300,814400,0,0,0,1,3,20,34,264,183,435
306600.0,-507800.0,-507800,814400,0,0,1,0,4,15,43,257,209,439
179500.0,-634900.0,-634900,814400,0,0,0,1,4,23,47,245,186,446
155900.0,-658500.0,-658500,814400,0,0,0,1,1,14,35,248,185,449
139000.0,-675400.0,-675400,814400,0,0,0,0,2,18,38,221,179,435
167400.0,-647000.0,-647000,814400,0,0,0,1,1,18,39,262,214,444
141700.0,-672700.0,-672700,814400,0,0,0,0,2,20,29,241,195,430
180600.0,-633800.0,-633800,814400,0,0,0,1,5,21,39,257,205,415
143800.0,-670600.0,-670600,814400,0,0,0,0,2,14,27,253,206,473
147900.0,-666500.0,-666500,814400,0,0,0,0,2,21,35,244,216,415
167900.0,-646500.0,-646500,814400,0,0,0,1,2,18,40,252,203,437
140300.0,-674100.0,-674100,814400,0,0,0,0,2,11,34,285,180,454
140300.0,-674100.0,-674100,814400,0,0,0,0,2,19,25,248,195,433
160100.0,-654300.0,-654300,814400,0,0,0,0,2,24,38,256,226,469
168100.0,-646300.0,-646300,814400,0,0,0,1,1,21,42,252,205,443
139800.0,-674600.0,-674600,814400,0,0,0,0,0,17,34,244,215,452
145600.0,-668800.0,-668800,814400,0,0,0,0,3,14,32,249,206,435
174100.0,-640300.0,-640300,814400,0,0,0,0,6,22,43,269,217,450
143900.0,-670500.0,-670500,814400,0,0,0,0,1,18,32,246,218,445
143200.0,-671200.0,-671200,814400,0,0,0,0,1,21,38,256,185,446
159000.0,-655400.0,-655400,814400,0,0,0,0,4,25,36,250,202,432
172200.0,-642200.0,-659600,814400,0,0,0,1,3,17,39,265,204,437
152300.0,-662100.0,-662100,814400,0,0,0,0,4,21,29,278,182,437
168400.0,-646000.0,-646000,814400,0,0,0,1,1,26,26,276,210,436
173500.0,-640900.0,-640900,814400,0,0,0,1,3,21,30,271,205,446
144100.0,-670300.0,-670300,814400,0,0,0,0,1,26,24,241,206,444
198400.0,-616000.0,-616000,814400,0,0,0,2,4,17,36,285,207,445
153400.0,-661000.0,-661000,814400,0,0,0,0,4,13,29,244,230,450
167800.0,-646600.0,-646600,814400,0,0,0,1,2,22,31,262,194,448
155500.0,-658900.0,-658900,814400,0,0,0,0,4,14,36,287,204,444
188700.0,-625700.0,-625700,814400,0,0,0,2,3,17,37,278,183,439
180200.0,-634200.0,-652500,814400,0,0,0,2,0,28,30,227,193,445
154200.0,-660200.0,-663200,814400,0,0,0,0,2,18,45,257,198,485
164000.0,-650400.0,-650400,814400,0,0,0,0,6,20,37,240,187,478
303600.0,-510800.0,-510800,814400,0,0,1,0,3,21,43,249,203,421
206300.0,-608100.0,-608100,814400,0,0,0,3,2,19,41,244,192,439
189300.0,-625100.0,-625100,814400,0,0,0,2,1,19,41,249,222,444
320500.0,-493900.0,-493900,814400,0,0,1,0,5,25,47,262,203,449
166800.0,-647600.0,-647600,814400,0,0,0,0,5,23,36,249,196,499
167400.0,-647000.0,-650700,814400,0,0,0,1,2,18,34,244,199,472
163000.0,-651400.0,-651400,814400,0,0,0,0,4,20,32,259,225,473
153800.0,-660600.0,-660600,814400,0,0,0,0,3,19,25,255,212,487
151200.0,-663200.0,-663200,814400,0,0,0,0,1,24,35,247,206,481
228600.0,-585800.0,-585800,814400,0,0,0,4,2,24,40,231,200,423
160000.0,-654400.0,-654400,814400,0,0,0,1,2,14,33,263,202,409
143900.0,-670500.0,-670500,814400,0,0,0,0,4,16,24,244,184,443
160900.0,-653500.0,-653500,814400,0,0,0,0,2,31,45,256,202,441
148600.0,-665800.0,-665800,814400,0,0,0,0,1,20,34,289,214,433
144100.0,-670300.0,-670300,814400,0,0,0,0,3,15,32,254,205,409
139200.0,-675200.0,-675200,814400,0,0,0,0,0,20,45,266,185,416
161100.0,-653300.0,-653300,814400,0,0,0,0,3,24,37,257,216,462
197200.0,-617200.0,-617200,814400,0,0,0,2,4,18,36,254,218,434
169800.0,-644600.0,-644600,814400,0,0,0,1,1,24,34,242,204,480
144700.0,-669700.0,-669700,814400,0,0,0,0,1,16,52,249,178,466
176100.0,-638300.0,-638300,814400,0,0,0,1,5,17,38,261,188,436
142300.0,-672100.0,-672100,814400,0,0,0,0,1,15,31,258,212,457
160500.0,-653900.0,-653900,814400,0,0,0,0,4,22,46,249,195,446
185200.0,-629200.0,-629200,814400,0,0,0,2,2,19,34,242,206,430
